name,organizer_facebook,organizer_name,organizer_website,organizer_twitter,first_performer,second_performer,timezone,id,start_date,start_time,end_date,end_time,summary,city,country,region,localized_address_display,postal_code,street_address,latitude,longitude,images,listing_url
Thrusday Throwdown - Presented by Cinched Events,,Cinched Events,,,,,America/Toronto,360867573627,2022-07-28,19:00,2022-07-28,21:30,Come out and party in Uptown Waterloo this summer!! And no better way to do it than with drag queens!!!,Waterloo,CA,ON,"56 King Street North, Waterloo, ON N2J 2X1",N2J 2X1,56 King Street North,43.46702039999999,-80.5227058,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F304371649%2F618384611063%2F1%2Foriginal.20220616-202041?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=067d8e54567277076e20473f5c8cc7a4,https://www.eventbrite.ca/e/thrusday-throwdown-presented-by-cinched-events-tickets-360867573627
Thrusday Throwdown - Presented by Cinched Events,,Cinched Events,,,,,America/Toronto,360867573627,2022-07-28,19:00,2022-07-28,21:30,Come out and party in Uptown Waterloo this summer!! And no better way to do it than with drag queens!!!,Waterloo,CA,ON,"56 King Street North, Waterloo, ON N2J 2X1",N2J 2X1,56 King Street North,43.46702039999999,-80.5227058,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F304371649%2F618384611063%2F1%2Foriginal.20220616-202041?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=067d8e54567277076e20473f5c8cc7a4,https://www.eventbrite.ca/e/thrusday-throwdown-presented-by-cinched-events-tickets-360867573627
Five Alarm Funk,143439452394747,spectrasonic,http://www.spectrasonic.com,spectrasonic,Five Alarm Funk,,America/Toronto,161842757043,2022-08-02,20:30,2022-08-02,23:00,Tue Aug 2 at The Rainbow,Ottawa,CA,ON,"76 Murray St., Ottawa, ON K1N",K1N,76 Murray St.,45.429636,-75.693831,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F140373557%2F334828062913%2F1%2Foriginal.20210701-005154?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C175%2C2100%2C1050&s=55195674ae5e65b4d8fb9b74fe2d8ae1,https://www.eventbrite.ca/e/five-alarm-funk-tickets-161842757043
Five Alarm Funk,143439452394747,spectrasonic,http://www.spectrasonic.com,spectrasonic,Five Alarm Funk,,America/Toronto,161842757043,2022-08-02,20:30,2022-08-02,23:00,Tue Aug 2 at The Rainbow,Ottawa,CA,ON,"76 Murray St., Ottawa, ON K1N",K1N,76 Murray St.,45.429636,-75.693831,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F140373557%2F334828062913%2F1%2Foriginal.20210701-005154?h=200&w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C175%2C2100%2C1050&s=55195674ae5e65b4d8fb9b74fe2d8ae1,https://www.eventbrite.ca/e/five-alarm-funk-tickets-161842757043
An Intimate Evening with JOHNNY REID Love Someone Tour,,The Empire Theatre,https://theempiretheatre.com/,,An Intimate Evening with JOHNNY REID Love Someone Tour,,America/Toronto,211226623517,2022-10-19,19:30,2022-10-19,22:00,Love Someone Tour,Belleville,CA,ON,"321 Front St., Belleville, ON K8N 2Z9",K8N 2Z9,321 Front St.,44.167230,-77.385605,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F186297229%2F266624675939%2F1%2Foriginal.20211115-185934?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C1280%2C640&s=ae0c156c7fb589c31080e950be482a7a,https://www.eventbrite.ca/e/an-intimate-evening-with-johnny-reid-love-someone-tour-tickets-211226623517
I Love The 90s : The Party (Toronto),115147848513531,Euro Nation,http://euronation.ca,euronationlive,,,America/Toronto,347546128827,2022-08-20,22:00,2022-08-21,02:00,WELCOME TO THE ULTIMATE 90s EXPERIENCE,Toronto,CA,ON,"464 Spadina Avenue #462, Toronto, ON M5T 2G8",M5T 2G8,464 Spadina Avenue,43.6575911,-79.4002005,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F292265549%2F973011724923%2F1%2Foriginal.20220526-191703?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2144046bfd80b6c75f619c2ac12355cb,https://www.eventbrite.ca/e/i-love-the-90s-the-party-toronto-tickets-347546128827
I Love The 90s : The Party (Toronto),115147848513531,Euro Nation,http://euronation.ca,euronationlive,,,America/Toronto,347546128827,2022-08-20,22:00,2022-08-21,02:00,WELCOME TO THE ULTIMATE 90s EXPERIENCE,Toronto,CA,ON,"464 Spadina Avenue #462, Toronto, ON M5T 2G8",M5T 2G8,464 Spadina Avenue,43.6575911,-79.4002005,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F292265549%2F973011724923%2F1%2Foriginal.20220526-191703?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2144046bfd80b6c75f619c2ac12355cb,https://www.eventbrite.ca/e/i-love-the-90s-the-party-toronto-tickets-347546128827
I Love The 90s : The Party (Toronto),115147848513531,Euro Nation,http://euronation.ca,euronationlive,,,America/Toronto,347546128827,2022-08-20,22:00,2022-08-21,02:00,WELCOME TO THE ULTIMATE 90s EXPERIENCE,Toronto,CA,ON,"464 Spadina Avenue #462, Toronto, ON M5T 2G8",M5T 2G8,464 Spadina Avenue,43.6575911,-79.4002005,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F292265549%2F973011724923%2F1%2Foriginal.20220526-191703?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2144046bfd80b6c75f619c2ac12355cb,https://www.eventbrite.ca/e/i-love-the-90s-the-party-toronto-tickets-347546128827
MOOD MUSIC | Carnival/Caribana Friday,UpperEchelonTO,Upper Echelon Events,http://www.UpperEchelon.ca,,,,America/Toronto,365857909857,2022-07-29,22:00,2022-07-30,04:00,"The sexiest party, the biggest venue in Yorkville, the biggest vibes. Get your tickets & VIP Booths. This will sell out in advance.",Toronto,CA,ON,"888 Yonge Street, Toronto, ON M4W 2J2",M4W 2J2,888 Yonge Street,43.67310550000001,-79.3881371,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F310053869%2F17499614783%2F1%2Foriginal.20220613-142340?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C152%2C1500%2C750&s=b0022ebda26dc17a2b1a017c4f3a87b9,https://www.eventbrite.ca/e/mood-music-carnivalcaribana-friday-tickets-365857909857
Symphony in the Barn Summer Festival Weekend 2022,,Symphony in the Barn,,,,,America/Toronto,369362311617,2022-07-29,20:00,2022-07-31,16:00,This Years Symphony in the barn Summer festival will warm your hearts and tickle your taste buds,Durham,CA,ON,"393889 Concession 2, RR1, Durham, ON N0G 1R0",N0G 1R0,393889,44.214889,-80.7949279,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F306616139%2F303128001992%2F1%2Foriginal.20220621-194815?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C122%2C1272%2C636&s=ccbba4978e7fc059581a25ce0c00524f,https://www.eventbrite.ca/e/symphony-in-the-barn-summer-festival-weekend-2022-tickets-369362311617
Joslyn & The Sweet Compression + Malia Love & DJ John Kong,,The BEAT Network,,,,,America/Toronto,372739402587,2022-07-29,20:00,2022-07-29,23:30,The dynamic US neo-soul vocalist makes her Toronto debut!,Toronto,CA,ON,"1300 Gerrard Street East, Toronto, ON M4L 1Y7",M4L 1Y7,1300 Gerrard Street East,43.671236,-79.3271529,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307677359%2F842915521903%2F1%2Foriginal.20220623-132225?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C61%2C1920%2C960&s=9270158be2390dc3808f5baaa44348db,https://www.eventbrite.ca/e/joslyn-the-sweet-compression-malia-love-dj-john-kong-tickets-372739402587
Joslyn & The Sweet Compression + Malia Love & DJ John Kong,,The BEAT Network,,,,,America/Toronto,372739402587,2022-07-29,20:00,2022-07-29,23:30,The dynamic US neo-soul vocalist makes her Toronto debut!,Toronto,CA,ON,"1300 Gerrard Street East, Toronto, ON M4L 1Y7",M4L 1Y7,1300 Gerrard Street East,43.671236,-79.3271529,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307677359%2F842915521903%2F1%2Foriginal.20220623-132225?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C61%2C1920%2C960&s=9270158be2390dc3808f5baaa44348db,https://www.eventbrite.ca/e/joslyn-the-sweet-compression-malia-love-dj-john-kong-tickets-372739402587
"Keelie, Armed and Hammered, Equator at the Hard Luck Bar",,Hard Luck Bar,https://www.facebook.com/HardLuckBar,,,,America/Toronto,365862052247,2022-07-29,20:00,2022-07-29,23:00,Punk rock at its finest,Toronto,CA,ON,"772A Dundas Street West, Toronto, ON M6J 1V1",M6J 1V1,772A Dundas Street West,43.6521047,-79.40754869999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F302399299%2F376658818745%2F1%2Foriginal.20220614-012731?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C30%2C1920%2C960&s=41ec0f45f1afdd98f053ff49dc820754,https://www.eventbrite.ca/e/keelie-armed-and-hammered-equator-at-the-hard-luck-bar-tickets-365862052247
Cuban Friday: Yani Borrell + DJ Suave + Afro Latino Dance!,ilovelula,Lula Lounge / Lula Music & Arts Centre,https://lula.ca,lulalounge,,,America/Toronto,367424666067,2022-07-29,19:00,2022-07-29,23:55,'El Elegante de la Salsa' returns to Lula Lounge for a night of high energy live Cuban salsa with his full 13-piece orchestra!,Toronto,CA,ON,"1585 Dundas Street West, Toronto, ON M6K 1T9",M6K 1T9,1585 Dundas Street West,43.6496464,-79.4345494,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F303298439%2F297876187843%2F1%2Foriginal.20220523-074826?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=120%2C0%2C1392%2C696&s=ce849645cb4d00b3e936b55f7d700f89,https://www.eventbrite.ca/e/cuban-friday-yani-borrell-dj-suave-afro-latino-dance-tickets-367424666067
ENCORE - CARIBANA FRIDAY - A @LiCKSEVENTS ORIGINAL,thevibesmachine,DJ FLIP - THE VIBES MACHINE,,thevibesmachine,,,America/Toronto,363326458217,2022-07-29,22:00,2022-07-30,03:00,DO YOU LOVE SOCA? JOIN US FOR A NEW CARIBANA FRIDAY FETE CONCEPT!,Brampton,CA,ON,"50 Kennedy Road South, Brampton, ON L6W",L6W,50 Kennedy Road South,43.6897123,-79.741447,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F301068889%2F101951029331%2F1%2Foriginal.20220610-211056?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C213%2C1080%2C540&s=172baf3dc13d8e054db8ac806006003e,https://www.eventbrite.ca/e/encore-caribana-friday-a-licksevents-original-tickets-363326458217
Late Night Fete - Boat Ride,,Ladies of Tdot| DJ Dale| DJ JJ Rock,,,,,America/Toronto,370475140117,2022-07-29,23:30,2022-07-30,03:00,"Caribana Friday, July 29th, 2022 - The 1st Annual ""Late Night Fete"" Boat Ride for the Grown & Sexy.",Toronto,CA,ON,"299 Queens Quay W, Toronto, ON M5J 2B8",M5J 2B8,299 Queens Quay W,43.6385683,-79.38747889999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309073339%2F230950424063%2F1%2Foriginal.20220627-041652?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C811%2C1800%2C900&s=968322f053a26ab3934d9e122c4f1852,https://www.eventbrite.ca/e/late-night-fete-boat-ride-tickets-370475140117
SOUL KITCHEN CARNIVAL | #Caribana Friday Night | July 29th 2022,RespectTheName,Iconic Arts & Entertainment Inc - Events Curated by Ian Andre Espinet,http://www.RespectTheName.com,@ianandreespinet,,,America/Toronto,372624970317,2022-07-29,22:00,2022-07-30,03:00,TORONTO'S WORLD RENOWNED RNB EVENT returns for Caribana… for the 1st time in 2 years | Follow us @IanAndreEspinet,Toronto,CA,ON,"722 College Street, Toronto, ON M6G 1C4",M6G 1C4,722 College Street,43.6553105,-79.41926839999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307559899%2F43533286704%2F1%2Foriginal.20220623-075406?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C353%2C1080%2C540&s=2d19553a07db4416cb214d172eeaae6d,https://www.eventbrite.ca/e/soul-kitchen-carnival-caribana-friday-night-july-29th-2022-tickets-372624970317
Dueling Pianos Show,,Cobble Beach Golf Resort Community,,,,,America/Toronto,374491814097,2022-07-29,20:00,2022-07-29,22:00,Great Canadian Dueling Pianos is the brainchild of  two musicians with decades of international touring expert,Owen Sound,CA,ON,"221 McLeese Drive, Owen Sound, ON N4K 5N4",N4K 5N4,221 McLeese Drive,44.67396749999999,-80.9283291,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309496659%2F288535847959%2F1%2Foriginal.20220627-192041?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C126%2C1500%2C750&s=2eae86fd99549a451f8f07411b085bc7,https://www.eventbrite.ca/e/dueling-pianos-show-tickets-374491814097
WHITESANDS All White + Accent Cruise | #Caribana Saturday July 30th 2022,RespectTheName,Iconic Arts & Entertainment Inc - Events Curated by Ian Andre Espinet,http://www.RespectTheName.com,@ianandreespinet,,,America/Toronto,372637688357,2022-07-30,22:00,2022-07-31,02:00,WHITESANDS CARNIVAL SATURDAY NIGHT CRUISE | WEAR WHITE ~  ACCENT YOUR STYLE WITH COLOUR... | Follow @IanAndreEspinet on IG,Toronto,CA,ON,"176 Cherry Street, Toronto, ON M5A 1A4",M5A 1A4,176 Cherry Street,43.6397477,-79.35350849999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307572959%2F43533286704%2F1%2Foriginal.20220623-084734?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C141%2C1180%2C590&s=46148e77c687da4297d88d9763eaabdd,https://www.eventbrite.ca/e/whitesands-all-white-accent-cruise-caribana-saturday-july-30th-2022-tickets-372637688357
WHITESANDS All White + Accent Cruise | #Caribana Saturday July 30th 2022,RespectTheName,Iconic Arts & Entertainment Inc - Events Curated by Ian Andre Espinet,http://www.RespectTheName.com,@ianandreespinet,,,America/Toronto,372637688357,2022-07-30,22:00,2022-07-31,02:00,WHITESANDS CARNIVAL SATURDAY NIGHT CRUISE | WEAR WHITE ~  ACCENT YOUR STYLE WITH COLOUR... | Follow @IanAndreEspinet on IG,Toronto,CA,ON,"176 Cherry Street, Toronto, ON M5A 1A4",M5A 1A4,176 Cherry Street,43.6397477,-79.35350849999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307572959%2F43533286704%2F1%2Foriginal.20220623-084734?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C141%2C1180%2C590&s=46148e77c687da4297d88d9763eaabdd,https://www.eventbrite.ca/e/whitesands-all-white-accent-cruise-caribana-saturday-july-30th-2022-tickets-372637688357
The HogTown All-Stars,,Cadillac Lounge,,Cadillaclounge2,The HogTown All-Stars,,America/Toronto,369174138787,2022-07-30,20:00,2022-07-30,23:00,"The Hogtown Allstars is the newest band of not-so-new blues players making its’ debut in the Blues scene with Hog Wild,",Carrying Place,CA,ON,"3038 County Road 3, Carrying Place, ON K0K1L0",K0K1L0,3038 County Road 3,44.07495249999999,-77.5393239,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F304863969%2F134964737864%2F1%2Foriginal.20220617-175606?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C33%2C2200%2C1100&s=df86d6e26c8288ce6220f20e8c43835c,https://www.eventbrite.ca/e/the-hogtown-all-stars-tickets-369174138787
"White Rabbit:  Return of the Jaded b2b Tone A, Sokotta b2b DASA, Melo-T",cityatnightottawa,City At Night (222 Slater St. Ottawa),http://www.cityatnight.ca,,,,America/Toronto,372257110037,2022-07-30,20:00,2022-08-01,02:00,"White Rabbit inside City At Night, every Saturday from 8pm to 2am, with #HoppyHour from 8pm to 10pm.",Ottawa,CA,ON,"222 Slater Street, Ottawa, ON K1P 5H8",K1P 5H8,222 Slater Street,45.419424,-75.69937099999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307827769%2F233010205304%2F1%2Foriginal.20220623-170744?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=726f3cd349732340580993bc14973270,https://www.eventbrite.ca/e/white-rabbit-return-of-the-jaded-b2b-tone-a-sokotta-b2b-dasa-melo-t-tickets-372257110037
"White Rabbit:  Return of the Jaded b2b Tone A, Sokotta b2b DASA, Melo-T",cityatnightottawa,City At Night (222 Slater St. Ottawa),http://www.cityatnight.ca,,,,America/Toronto,372257110037,2022-07-30,20:00,2022-08-01,02:00,"White Rabbit inside City At Night, every Saturday from 8pm to 2am, with #HoppyHour from 8pm to 10pm.",Ottawa,CA,ON,"222 Slater Street, Ottawa, ON K1P 5H8",K1P 5H8,222 Slater Street,45.419424,-75.69937099999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F307827769%2F233010205304%2F1%2Foriginal.20220623-170744?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C22%2C1920%2C960&s=726f3cd349732340580993bc14973270,https://www.eventbrite.ca/e/white-rabbit-return-of-the-jaded-b2b-tone-a-sokotta-b2b-dasa-melo-t-tickets-372257110037
Jason Benoit Live at the Main Street Music Hall,,Old Flame Brewery,,,,,America/Toronto,367654784357,2022-07-30,19:00,2022-07-30,22:00,Jason Benoit Live in the Main Street Music Hall,Newmarket,CA,ON,"140 Main Street South, Newmarket, ON L3Y 3Y7",L3Y 3Y7,140 Main Street South,44.0546197,-79.4586324,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F303513029%2F746707044003%2F1%2Foriginal.20220615-154830?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C109%2C4608%2C2304&s=e4439bf186062ddc29bd2908b973499a,https://www.eventbrite.ca/e/jason-benoit-live-at-the-main-street-music-hall-tickets-367654784357
FOR THE CULTURE | Carnival Blocko | Open-Air Experience,UpperEchelonTO,Upper Echelon Events,http://www.UpperEchelon.ca,,,,America/Toronto,365866936857,2022-07-30,16:00,2022-07-30,21:00,"Finally a proper Parade after-party/alternative, and it's a 5 min walk from the parade route! Get your tickets ASAP!",Toronto,CA,ON,"100 Garrison Road, Toronto, ON M5V 3K9",M5V 3K9,100 Garrison Road,43.6380414,-79.4071802,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F302009959%2F17499614783%2F1%2Foriginal.20220613-152201?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C192%2C1500%2C750&s=11f27041303b10a8a33d5bb4ba01cd55,https://www.eventbrite.ca/e/for-the-culture-carnival-blocko-open-air-experience-tickets-365866936857
"Junk, Young Stitch & Kryple Live in Sault Ste. Marie July 30th",10152353821662287,R-Evolution Media,https://revmediastudio.com/,RMediaStudio,Junk,"Young Stitch, Kryple",America/Toronto,373389497037,2022-07-30,21:00,2022-07-30,23:59,"Junk, Young Stitch & Kryple Live in Sault Ste. Marie July 30th at Soo Blaster! Witness some of Canada's finest emcees! tickets on sale now!",Sault Ste. Marie,CA,ON,"345 Queen St E, Sault Ste. Marie, ON P6A 1Z2",P6A 1Z2,345 Queen St E,46.512327,-84.335082,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F308473879%2F350413957777%2F1%2Foriginal.20220624-184406?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=16%2C47%2C750%2C375&s=6ec0e4ff1575145b3a23b6df4f49a940,https://www.eventbrite.ca/e/junk-young-stitch-kryple-live-in-sault-ste-marie-july-30th-tickets-373389497037
Lime Jamz,,Sinluci Entertainment,https://instagram.com/sinluci.ent?utm_medium=copy_link,,,,America/Toronto,290199242747,2022-07-30,22:00,2022-07-31,02:00,Turn up! One of Toronto’s lowkey spots,Toronto,CA,ON,"319 Augusta Avenue, Toronto, ON M5T 1N9",M5T 1N9,319 Augusta Avenue,43.6569165,-79.402666,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F300340829%2F727842651183%2F1%2Foriginal.20220609-183134?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a0ecb8f4a8b05881e5a017d371fe3361,https://www.eventbrite.ca/e/lime-jamz-tickets-290199242747
NEW YORK DAY PARTY BBQ EDTION,,Aaron CJ Hastings,,,,,America/Toronto,371234842407,2022-07-30,15:00,2022-07-30,21:00,NEW YORK DAY PARTY CARIBANA WEEKEND. JOIN US FOR AN OUTDOOR BBQ ON ONE OF TORONTO'S FINEST PATIOS!,TORONTO,CA,ON,"JULIET NIGHTCLUB 510 KING ST WEST, TORONTO, ON M6J0C5",M6J0C5,JULIET NIGHTCLUB,43.6452276,-79.3970691,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F306406439%2F162438283840%2F1%2Foriginal.20220621-144948?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C301%2C1080%2C540&s=34d7b8d5713203c066ab8fdbeca9947b,https://www.eventbrite.ca/e/new-york-day-party-bbq-edtion-tickets-371234842407
NEW YORK DAY PARTY BBQ EDTION,,Aaron CJ Hastings,,,,,America/Toronto,371234842407,2022-07-30,15:00,2022-07-30,21:00,NEW YORK DAY PARTY CARIBANA WEEKEND. JOIN US FOR AN OUTDOOR BBQ ON ONE OF TORONTO'S FINEST PATIOS!,TORONTO,CA,ON,"JULIET NIGHTCLUB 510 KING ST WEST, TORONTO, ON M6J0C5",M6J0C5,JULIET NIGHTCLUB,43.6452276,-79.3970691,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F306406439%2F162438283840%2F1%2Foriginal.20220621-144948?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C301%2C1080%2C540&s=34d7b8d5713203c066ab8fdbeca9947b,https://www.eventbrite.ca/e/new-york-day-party-bbq-edtion-tickets-371234842407
FUEGO! NOCHE COLOMBIANA Toronto's Largest Latin Patio Party,TheSalsaClub,The Salsa Club,http://thesalsaclub.ca,,,,America/Toronto,367887450267,2022-07-30,20:00,2022-07-31,01:00,"FUEGO is Toronto's Largest Latin Patio Party with DJs, top Latin dance music, 5000 sq ft Patio, dance floor, award-winning BBQ Food Trucks++",Toronto,CA,ON,"120 North Queen Street, Toronto, ON M8Z 2E2",M8Z 2E2,120 North Queen Street,43.621035,-79.54856059999997,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F303788319%2F159551138308%2F1%2Foriginal.20220615-205523?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C47%2C1276%2C638&s=47caed3a2dd1e1d7bf044b04b6479af4,https://www.eventbrite.ca/e/fuego-noche-colombiana-torontos-largest-latin-patio-party-tickets-367887450267
"Frankie Stubbs and friends, brought to you by The Projects",,Hard Luck Bar,https://www.facebook.com/HardLuckBar,,,,America/Toronto,372551119427,2022-07-30,20:00,2022-07-31,01:00,"Brought to you by the Projects 
Frankie Stubbs
with
Chuck Coles, Cactus Vella, Chris MacDonald, 
19+",Toronto,CA,ON,"772A Dundas Street West, Toronto, ON M6J 1V1",M6J 1V1,772A Dundas Street West,43.6521047,-79.40754869999999,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F309701959%2F376658818745%2F1%2Foriginal.20220628-021854?w=512&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C1433%2C1650%2C825&s=6a64db72c1fc5430f4575646daabd0b7,https://www.eventbrite.ca/e/frankie-stubbs-and-friends-brought-to-you-by-the-projects-tickets-372551119427
